country,last_updated,uv_index,Continent,month_name,year_name
Monaco,18/09/2023 00:30,1,Europe,September,2023
Mongolia,18/09/2023 06:30,1,Asia,September,2023
Montenegro,18/09/2023 00:30,1,Europe,September,2023
Morocco,17/09/2023 23:30,1,Africa,September,2023
Mozambique,18/09/2023 00:30,1,Africa,September,2023
Myanmar,18/09/2023 05:00,1,Asia,September,2023
Namibia,18/09/2023 00:30,1,Africa,September,2023
Turkey,18/09/2023 01:30,1,Europe,September,2023
Nepal,18/09/2023 04:15,1,Asia,September,2023
Netherlands,18/09/2023 00:30,1,Europe,September,2023
New Zealand,18/09/2023 10:30,4,Pacific,September,2023
Nicaragua,17/09/2023 16:30,7,America,September,2023
Niger,17/09/2023 23:30,1,Africa,September,2023
Nigeria,17/09/2023 23:30,1,Africa,September,2023
North Korea,18/09/2023 07:30,4,Asia,September,2023
Macedonia,18/09/2023 00:30,1,Europe,September,2023
Norway,18/09/2023 00:30,1,Europe,September,2023
Oman,18/09/2023 02:30,1,Asia,September,2023
Pakistan,18/09/2023 03:30,1,Asia,September,2023
Palau,18/09/2023 07:30,1,Pacific,September,2023
Bolivia,17/09/2023 18:30,8,America,September,2023
Panama,17/09/2023 17:30,6,America,September,2023
Papua New Guinea,18/09/2023 08:30,6,Pacific,September,2023
Paraguay,17/09/2023 18:30,1,America,September,2023
Peru,17/09/2023 17:30,5,America,September,2023
Philippines,18/09/2023 06:30,7,Asia,September,2023
Poland,18/09/2023 00:30,1,Europe,September,2023
Portugal,17/09/2023 23:30,1,Europe,September,2023
Qatar,18/09/2023 01:30,1,Asia,September,2023
Romania,18/09/2023 01:30,1,Europe,September,2023
Russia,18/09/2023 01:30,1,Europe,September,2023
Rwanda,18/09/2023 00:30,1,Africa,September,2023
Saint Kitts and Nevis,17/09/2023 18:30,6,America,September,2023
Saint Lucia,17/09/2023 18:30,6,America,September,2023
Saint Vincent and the Grenadines,17/09/2023 18:30,7,America,September,2023
Samoa,18/09/2023 11:30,6,Pacific,September,2023
San Marino,18/09/2023 00:30,1,Europe,September,2023
Belgium,18/09/2023 00:30,1,Europe,September,2023
Saudi Arabia,18/09/2023 01:30,1,Asia,September,2023
Senegal,17/09/2023 22:30,1,Africa,September,2023
Serbia,18/09/2023 00:30,1,Europe,September,2023
Seychelles Islands,18/09/2023 02:30,1,Indian,September,2023
Sierra Leone,17/09/2023 22:30,1,Africa,September,2023
Singapore,18/09/2023 06:30,1,Asia,September,2023
Slovakia,18/09/2023 00:30,1,Europe,September,2023
Slovenia,18/09/2023 00:30,1,Europe,September,2023
Solomon Islands,18/09/2023 09:30,7,Pacific,September,2023
Somalia,18/09/2023 01:30,1,Africa,September,2023
South Africa,18/09/2023 00:30,1,Africa,September,2023
South Korea,18/09/2023 07:30,6,Asia,September,2023
Sudan,18/09/2023 00:30,1,Africa,September,2023
Spain,18/09/2023 00:30,1,Europe,September,2023
Sri Lanka,18/09/2023 04:00,1,Asia,September,2023
Sudan,18/09/2023 00:30,1,Africa,September,2023
Suriname,17/09/2023 19:30,1,America,September,2023
Sweden,18/09/2023 00:30,1,Europe,September,2023
Switzerland,18/09/2023 00:30,1,Europe,September,2023
Syria,18/09/2023 01:30,1,Asia,September,2023
Tajikistan,18/09/2023 03:30,1,Asia,September,2023
Tanzania,18/09/2023 01:30,1,Africa,September,2023
Thailand,18/09/2023 05:30,1,Asia,September,2023
Timor-Leste,18/09/2023 07:30,6,Asia,September,2023
Bulgaria,18/09/2023 01:30,1,Europe,September,2023
Tonga,18/09/2023 11:30,5,Pacific,September,2023
Trinidad and Tobago,17/09/2023 18:30,7,America,September,2023
Tunisia,17/09/2023 23:30,1,Africa,September,2023
Turkey,18/09/2023 01:30,1,Europe,September,2023
Turkmenistan,18/09/2023 03:30,1,Asia,September,2023
Tuvalu,18/09/2023 10:30,6,Pacific,September,2023
Uganda,18/09/2023 01:30,1,Africa,September,2023
Ukraine,18/09/2023 01:30,1,Europe,September,2023
United Arab Emirates,18/09/2023 02:30,1,Asia,September,2023
United Kingdom,17/09/2023 23:30,1,Europe,September,2023
United States of America,17/09/2023 15:30,6,America,September,2023
Uruguay,17/09/2023 19:30,1,America,September,2023
Uzbekistan,18/09/2023 03:30,1,Asia,September,2023
Vanuatu,18/09/2023 09:30,5,Pacific,September,2023
Venezuela,17/09/2023 18:30,5,America,September,2023
Vietnam,18/09/2023 05:30,1,Asia,September,2023
Yemen,18/09/2023 01:30,1,Asia,September,2023
Zambia,18/09/2023 00:30,1,Africa,September,2023
Zimbabwe,18/09/2023 00:30,1,Africa,September,2023
Afghanistan,19/09/2023 03:00,1,Asia,September,2023
Albania,19/09/2023 00:15,1,Europe,September,2023
Algeria,18/09/2023 23:15,1,Africa,September,2023
Andorra,19/09/2023 00:15,1,Europe,September,2023
Angola,18/09/2023 23:30,1,Africa,September,2023
Antigua and Barbuda,18/09/2023 18:30,6,America,September,2023
Argentina,18/09/2023 19:15,1,America,September,2023
Armenia,19/09/2023 02:15,1,Asia,September,2023
Australia,19/09/2023 08:15,5,Australia,September,2023
Austria,19/09/2023 00:15,1,Europe,September,2023
Azerbaijan,19/09/2023 02:15,1,Asia,September,2023
Bahamas,18/09/2023 18:30,7,America,September,2023
Bahrain,19/09/2023 01:15,1,Asia,September,2023
Bangladesh,19/09/2023 04:30,1,Asia,September,2023
Barbados,18/09/2023 18:30,1,America,September,2023
Belarus,19/09/2023 01:15,1,Europe,September,2023
Belgium,19/09/2023 00:15,1,Europe,September,2023
Belize,18/09/2023 16:30,8,America,September,2023
Benin,18/09/2023 23:30,1,Africa,September,2023
Bhutan,19/09/2023 04:30,1,Asia,September,2023
Bolivia,18/09/2023 18:30,4,America,September,2023
Bosnia and Herzegovina,19/09/2023 00:15,1,Europe,September,2023
Botswana,19/09/2023 00:30,1,Africa,September,2023
Brazil,18/09/2023 18:30,1,America,September,2023
Brunei Darussalam,19/09/2023 06:30,1,Asia,September,2023
Bulgaria,19/09/2023 01:30,1,Europe,September,2023
Burkina Faso,18/09/2023 22:15,1,Africa,September,2023
Burundi,19/09/2023 00:30,1,Africa,September,2023
Madagascar,19/09/2023 01:30,1,Indian,September,2023
Cape Verde,18/09/2023 21:30,1,Atlantic,September,2023
Cambodia,19/09/2023 05:30,1,Asia,September,2023
Cameroon,18/09/2023 23:30,1,Africa,September,2023
Canada,18/09/2023 18:15,5,America,September,2023
Central African Republic,18/09/2023 23:30,1,Africa,September,2023
Chad,18/09/2023 23:30,1,Africa,September,2023
Chile,18/09/2023 19:15,3,America,September,2023
China,19/09/2023 06:30,5,Asia,September,2023
Bulgaria,19/09/2023 01:30,1,Europe,September,2023
Comoros,19/09/2023 01:30,1,Indian,September,2023
Congo,18/09/2023 23:30,1,Africa,September,2023
Costa Rica,18/09/2023 16:30,5,America,September,2023
Croatia,19/09/2023 00:30,1,Europe,September,2023
Cuba,18/09/2023 18:30,8,America,September,2023
Cyprus,19/09/2023 01:30,1,Asia,September,2023
Czech Republic,19/09/2023 00:15,1,Europe,September,2023
Democratic Republic of Congo,18/09/2023 23:30,1,Africa,September,2023
Denmark,19/09/2023 00:30,1,Europe,September,2023
Djibouti,19/09/2023 01:30,1,Africa,September,2023
Dominica,18/09/2023 18:30,6,America,September,2023
Dominican Republic,18/09/2023 18:15,8,America,September,2023
Ecuador,18/09/2023 17:30,4,America,September,2023
Egypt,19/09/2023 01:30,1,Africa,September,2023
El Salvador,18/09/2023 16:30,6,America,September,2023
Equatorial Guinea,18/09/2023 23:30,1,Africa,September,2023
Eritrea,19/09/2023 01:30,1,Africa,September,2023
Estonia,19/09/2023 01:30,1,Europe,September,2023
Swaziland,19/09/2023 00:30,1,Africa,September,2023
Ethiopia,19/09/2023 01:30,1,Africa,September,2023
Fiji Islands,19/09/2023 10:30,5,Pacific,September,2023
Finland,19/09/2023 01:15,1,Europe,September,2023
France,19/09/2023 00:15,1,Europe,September,2023
Gabon,18/09/2023 23:15,1,Africa,September,2023
Gambia,18/09/2023 22:30,1,Africa,September,2023
Georgia,19/09/2023 02:30,1,Asia,September,2023
Germany,19/09/2023 00:15,1,Europe,September,2023
Ghana,18/09/2023 22:30,1,Africa,September,2023
Greece,19/09/2023 01:30,1,Europe,September,2023
Grenada,18/09/2023 18:30,7,America,September,2023
Guatemala,18/09/2023 16:30,5,America,September,2023
Guinea,18/09/2023 22:30,1,Africa,September,2023
Guinea-Bissau,18/09/2023 22:30,1,Africa,September,2023
Guyana,18/09/2023 18:15,1,America,September,2023
Haiti,18/09/2023 18:30,6,America,September,2023
Vatican City,19/09/2023 00:30,1,Europe,September,2023
Honduras,18/09/2023 16:30,7,America,September,2023
Hungary,19/09/2023 00:15,1,Europe,September,2023
Iceland,18/09/2023 22:30,1,Atlantic,September,2023
India,19/09/2023 04:00,1,Asia,September,2023
Indonesia,19/09/2023 05:15,1,Asia,September,2023
Iran,19/09/2023 02:00,1,Asia,September,2023
Iraq,19/09/2023 01:30,1,Asia,September,2023
Ireland,18/09/2023 23:15,1,Europe,September,2023
Israel,19/09/2023 01:30,1,Asia,September,2023
Italy,19/09/2023 00:30,1,Europe,September,2023
Jamaica,18/09/2023 17:30,6,America,September,2023
Japan,19/09/2023 07:30,7,Asia,September,2023
Jordan,19/09/2023 01:30,1,Asia,September,2023
Kazakhstan,19/09/2023 04:30,1,Asia,September,2023
Kenya,19/09/2023 01:30,1,Africa,September,2023
Kiribati,19/09/2023 10:30,6,Pacific,September,2023
Kuwait,19/09/2023 01:30,1,Asia,September,2023
Kyrghyzstan,19/09/2023 04:30,1,Asia,September,2023
Indonesia,19/09/2023 05:30,1,Asia,September,2023
Latvia,19/09/2023 01:30,1,Europe,September,2023
Lebanon,19/09/2023 01:30,1,Asia,September,2023
Lesotho,19/09/2023 00:30,1,Africa,September,2023
Liberia,18/09/2023 22:30,1,Africa,September,2023
Liechtenstein,19/09/2023 00:30,1,Europe,September,2023
Lithuania,19/09/2023 01:30,1,Europe,September,2023
Luxembourg,19/09/2023 00:15,1,Europe,September,2023
Madagascar,19/09/2023 01:30,1,Indian,September,2023
Malawi,19/09/2023 00:30,1,Africa,September,2023
Malaysia,19/09/2023 06:30,1,Asia,September,2023
Maldives,19/09/2023 03:30,1,Indian,September,2023
Mali,18/09/2023 22:30,1,Africa,September,2023
Malta,19/09/2023 00:15,1,Europe,September,2023
Marshall Islands,19/09/2023 10:30,6,Pacific,September,2023
Mauritania,18/09/2023 22:30,1,Africa,September,2023
Mauritius,19/09/2023 02:30,1,Indian,September,2023
Mexico,18/09/2023 16:30,6,America,September,2023
Micronesia,19/09/2023 09:30,5,Pacific,September,2023
Russia,19/09/2023 05:30,1,Asia,September,2023
Monaco,19/09/2023 00:30,1,Europe,September,2023
Mongolia,19/09/2023 06:15,1,Asia,September,2023
Montenegro,19/09/2023 00:30,1,Europe,September,2023
Morocco,18/09/2023 23:30,1,Africa,September,2023
Mozambique,19/09/2023 00:30,1,Africa,September,2023
Myanmar,19/09/2023 05:00,1,Asia,September,2023
Namibia,19/09/2023 00:30,1,Africa,September,2023
Turkey,19/09/2023 01:30,1,Europe,September,2023
Nepal,19/09/2023 04:15,1,Asia,September,2023
Netherlands,19/09/2023 00:30,1,Europe,September,2023
New Zealand,19/09/2023 10:30,4,Pacific,September,2023
Nicaragua,18/09/2023 16:30,8,America,September,2023
Niger,18/09/2023 23:30,1,Africa,September,2023
Nigeria,18/09/2023 23:30,1,Africa,September,2023
North Korea,19/09/2023 07:30,5,Asia,September,2023
Macedonia,19/09/2023 00:30,1,Europe,September,2023
Norway,19/09/2023 00:15,1,Europe,September,2023
Oman,19/09/2023 02:30,1,Asia,September,2023
Pakistan,19/09/2023 03:30,1,Asia,September,2023
Palau,19/09/2023 07:30,1,Pacific,September,2023
Bolivia,18/09/2023 18:30,7,America,September,2023
Panama,18/09/2023 17:30,6,America,September,2023
Papua New Guinea,19/09/2023 08:30,7,Pacific,September,2023
Paraguay,18/09/2023 18:30,1,America,September,2023
Peru,18/09/2023 17:30,4,America,September,2023
Philippines,19/09/2023 06:30,7,Asia,September,2023
Poland,19/09/2023 00:30,1,Europe,September,2023
Portugal,18/09/2023 23:30,1,Europe,September,2023
Qatar,19/09/2023 01:15,1,Asia,September,2023
Romania,19/09/2023 01:15,1,Europe,September,2023
Russia,19/09/2023 01:30,1,Europe,September,2023
Rwanda,19/09/2023 00:30,1,Africa,September,2023
Saint Kitts and Nevis,18/09/2023 18:30,7,America,September,2023
Saint Lucia,18/09/2023 18:30,7,America,September,2023
Saint Vincent and the Grenadines,18/09/2023 18:30,7,America,September,2023
Samoa,19/09/2023 11:30,6,Pacific,September,2023
San Marino,19/09/2023 00:30,1,Europe,September,2023
Belgium,19/09/2023 00:30,1,Europe,September,2023
Saudi Arabia,19/09/2023 01:30,1,Asia,September,2023
Senegal,18/09/2023 22:30,1,Africa,September,2023
Serbia,19/09/2023 00:30,1,Europe,September,2023
Seychelles Islands,19/09/2023 02:30,1,Indian,September,2023
Sierra Leone,18/09/2023 22:30,1,Africa,September,2023
Singapore,19/09/2023 06:30,1,Asia,September,2023
Slovakia,19/09/2023 00:30,1,Europe,September,2023
Slovenia,19/09/2023 00:15,1,Europe,September,2023
Solomon Islands,19/09/2023 09:30,7,Pacific,September,2023
Somalia,19/09/2023 01:30,1,Africa,September,2023
South Africa,19/09/2023 00:30,1,Africa,September,2023
South Korea,19/09/2023 07:30,6,Asia,September,2023
Sudan,19/09/2023 00:30,1,Africa,September,2023
Spain,19/09/2023 00:30,1,Europe,September,2023
Sri Lanka,19/09/2023 04:00,1,Asia,September,2023
Sudan,19/09/2023 00:30,1,Africa,September,2023
Suriname,18/09/2023 19:30,1,America,September,2023
Sweden,19/09/2023 00:30,1,Europe,September,2023
Switzerland,19/09/2023 00:30,1,Europe,September,2023
Syria,19/09/2023 01:30,1,Asia,September,2023
Tajikistan,19/09/2023 03:30,1,Asia,September,2023
Tanzania,19/09/2023 01:30,1,Africa,September,2023
Thailand,19/09/2023 05:30,1,Asia,September,2023
Timor-Leste,19/09/2023 07:30,6,Asia,September,2023
Bulgaria,19/09/2023 01:30,1,Europe,September,2023
Tonga,19/09/2023 11:30,5,Pacific,September,2023
Trinidad and Tobago,18/09/2023 18:30,7,America,September,2023
Tunisia,18/09/2023 23:30,1,Africa,September,2023
Turkey,19/09/2023 01:30,1,Europe,September,2023
Turkmenistan,19/09/2023 03:30,1,Asia,September,2023
Tuvalu,19/09/2023 10:30,6,Pacific,September,2023
Uganda,19/09/2023 01:30,1,Africa,September,2023
Ukraine,19/09/2023 01:30,1,Europe,September,2023
United Arab Emirates,19/09/2023 02:30,1,Asia,September,2023
United Kingdom,18/09/2023 23:30,1,Europe,September,2023
United States of America,18/09/2023 15:30,6,America,September,2023
Uruguay,18/09/2023 19:30,1,America,September,2023
Uzbekistan,19/09/2023 03:30,1,Asia,September,2023
Vanuatu,19/09/2023 09:30,6,Pacific,September,2023
Venezuela,18/09/2023 18:30,5,America,September,2023
Vietnam,19/09/2023 05:30,1,Asia,September,2023
Yemen,19/09/2023 01:30,1,Asia,September,2023
Zambia,19/09/2023 00:30,1,Africa,September,2023
Zimbabwe,19/09/2023 00:30,1,Africa,September,2023
Afghanistan,20/09/2023 02:45,1,Asia,September,2023
Albania,20/09/2023 00:15,1,Europe,September,2023
Algeria,19/09/2023 23:15,1,Africa,September,2023
Andorra,20/09/2023 00:15,1,Europe,September,2023
Angola,19/09/2023 23:15,1,Africa,September,2023
Antigua and Barbuda,19/09/2023 18:15,7,America,September,2023
Argentina,19/09/2023 19:15,1,America,September,2023
Armenia,20/09/2023 02:15,1,Asia,September,2023
Australia,20/09/2023 08:15,5,Australia,September,2023
Austria,20/09/2023 00:15,1,Europe,September,2023
Azerbaijan,20/09/2023 02:15,1,Asia,September,2023
Bahamas,19/09/2023 18:15,8,America,September,2023
Bahrain,20/09/2023 01:15,1,Asia,September,2023
Bangladesh,20/09/2023 04:15,1,Asia,September,2023
Barbados,19/09/2023 18:15,1,America,September,2023
Belarus,20/09/2023 01:15,1,Europe,September,2023
Belgium,20/09/2023 00:15,1,Europe,September,2023
Belize,19/09/2023 16:15,8,America,September,2023
Benin,19/09/2023 23:15,1,Africa,September,2023
Bhutan,20/09/2023 04:15,1,Asia,September,2023
Bolivia,19/09/2023 18:15,4,America,September,2023
Bosnia and Herzegovina,20/09/2023 00:15,1,Europe,September,2023
Botswana,20/09/2023 00:15,1,Africa,September,2023
Brazil,19/09/2023 18:15,1,America,September,2023
Brunei Darussalam,20/09/2023 06:15,1,Asia,September,2023
Bulgaria,20/09/2023 01:15,1,Europe,September,2023
Burkina Faso,19/09/2023 22:15,1,Africa,September,2023
Burundi,20/09/2023 00:15,1,Africa,September,2023
Madagascar,20/09/2023 01:15,1,Indian,September,2023
Cape Verde,19/09/2023 21:15,1,Atlantic,September,2023
Cambodia,20/09/2023 05:15,1,Asia,September,2023
Cameroon,19/09/2023 23:15,1,Africa,September,2023
Canada,19/09/2023 18:15,5,America,September,2023
Central African Republic,19/09/2023 23:15,1,Africa,September,2023
Chad,19/09/2023 23:15,1,Africa,September,2023
Chile,19/09/2023 19:15,4,America,September,2023
China,20/09/2023 06:15,5,Asia,September,2023
Bulgaria,20/09/2023 01:15,1,Europe,September,2023
Comoros,20/09/2023 01:15,1,Indian,September,2023
Congo,19/09/2023 23:15,1,Africa,September,2023
Costa Rica,19/09/2023 16:15,5,America,September,2023
Croatia,20/09/2023 00:15,1,Europe,September,2023
Cuba,19/09/2023 18:15,6,America,September,2023
Cyprus,20/09/2023 01:15,1,Asia,September,2023
Czech Republic,20/09/2023 00:15,1,Europe,September,2023
Democratic Republic of Congo,19/09/2023 23:15,1,Africa,September,2023
Denmark,20/09/2023 00:15,1,Europe,September,2023
Djibouti,20/09/2023 01:15,1,Africa,September,2023
Dominica,19/09/2023 18:15,6,America,September,2023
Dominican Republic,19/09/2023 18:15,8,America,September,2023
Ecuador,19/09/2023 17:15,4,America,September,2023
Egypt,20/09/2023 01:15,1,Africa,September,2023
El Salvador,19/09/2023 16:15,6,America,September,2023
Equatorial Guinea,19/09/2023 23:30,1,Africa,September,2023
Eritrea,20/09/2023 01:15,1,Africa,September,2023
Estonia,20/09/2023 01:15,1,Europe,September,2023
Swaziland,20/09/2023 00:30,1,Africa,September,2023
Ethiopia,20/09/2023 01:15,1,Africa,September,2023
Fiji Islands,20/09/2023 10:15,5,Pacific,September,2023
Finland,20/09/2023 01:15,1,Europe,September,2023
France,20/09/2023 00:15,1,Europe,September,2023
Gabon,19/09/2023 23:30,1,Africa,September,2023
Gambia,19/09/2023 22:30,1,Africa,September,2023
Georgia,20/09/2023 02:15,1,Asia,September,2023
Germany,20/09/2023 00:30,1,Europe,September,2023
Ghana,19/09/2023 22:30,1,Africa,September,2023
Greece,20/09/2023 01:15,1,Europe,September,2023
Grenada,19/09/2023 18:30,7,America,September,2023
Guatemala,19/09/2023 16:30,5,America,September,2023
Guinea,19/09/2023 22:30,1,Africa,September,2023
Guinea-Bissau,19/09/2023 22:15,1,Africa,September,2023
Guyana,19/09/2023 18:30,1,America,September,2023
Haiti,19/09/2023 18:30,7,America,September,2023
Vatican City,20/09/2023 00:15,1,Europe,September,2023
Honduras,19/09/2023 16:30,7,America,September,2023
Hungary,20/09/2023 00:15,1,Europe,September,2023
Iceland,19/09/2023 22:30,1,Atlantic,September,2023
India,20/09/2023 03:45,1,Asia,September,2023
Indonesia,20/09/2023 05:15,1,Asia,September,2023
Iran,20/09/2023 02:00,1,Asia,September,2023
Iraq,20/09/2023 01:30,1,Asia,September,2023
Ireland,19/09/2023 23:15,1,Europe,September,2023
Israel,20/09/2023 01:30,1,Asia,September,2023
Italy,20/09/2023 00:30,1,Europe,September,2023
Jamaica,19/09/2023 17:30,7,America,September,2023
Japan,20/09/2023 07:15,7,Asia,September,2023
Jordan,20/09/2023 01:30,1,Asia,September,2023
Kazakhstan,20/09/2023 04:30,1,Asia,September,2023
Kenya,20/09/2023 01:30,1,Africa,September,2023
Kiribati,20/09/2023 10:30,7,Pacific,September,2023
Kuwait,20/09/2023 01:30,1,Asia,September,2023
Kyrghyzstan,20/09/2023 04:30,1,Asia,September,2023
Indonesia,20/09/2023 05:30,1,Asia,September,2023
